cargo,id_ubicacion,clase_ubicacion,descripcion_ubicacion,COMUNA,cant_votos_positivos,cant_votos_negativos,porcentaje_participacion,porcentaje_planillas_procesadas,cant_votantes,hora_proceso,clase_candidatura,id_candidatura,descripcion_candidatura,cant_votos
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,2.2.2,Buenos Aires Primero,6388
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,3.3.3,Volvamos Buenos Aires,2589
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,4.4.4,Es Ahora Buenos Aires,7219
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,5.5.5,Evolución,895
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,906
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,7.7.7,Principios y Valores,476
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,8.8.8,Unión Porteña Libertaria,145
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,9.9.9,Movimiento Plural,19
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Blanco,BLC,Voto en BLANCO,610
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,2
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Especial,NUL,Votos NULOS,13
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Especial,REC,Votos RECURRIDOS,3
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,187
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,2558
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,11.11.11,El Movimiento,65
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,12.12.12,Frente Patriota Federal,82
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,13.13.13,La Izquierda en la Ciudad,188
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,14.14.14,La Libertad Avanza,28524
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,15.15.15,Seamos Libres,161
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,16.16.16,Unión del Centro Democrático,2260
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,870
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,2.2.2,Buenos Aires Primero,17979
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,3.3.3,Volvamos Buenos Aires,6141
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,4.4.4,Es Ahora Buenos Aires,12984
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,5.5.5,Evolución,1869
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1554
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,7.7.7,Principios y Valores,927
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,8.8.8,Unión Porteña Libertaria,350
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Lista,9.9.9,Movimiento Plural,59
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Blanco,BLC,Voto en BLANCO,1296
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,3
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Especial,NUL,Votos NULOS,49
DIP,CABA.13.40,Localidad,Belgrano,Comuna 13,78054,57,56.3571,100,78111,2025-05-18 20:20:01,Especial,REC,Votos RECURRIDOS,5
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,118
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,1018
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,11.11.11,El Movimiento,52
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,12.12.12,Frente Patriota Federal,39
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,13.13.13,La Izquierda en la Ciudad,101
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,14.14.14,La Libertad Avanza,9030
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,15.15.15,Seamos Libres,101
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,16.16.16,Unión del Centro Democrático,789
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,392
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,2.2.2,Buenos Aires Primero,6091
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,3.3.3,Volvamos Buenos Aires,2600
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,4.4.4,Es Ahora Buenos Aires,7529
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,5.5.5,Evolución,850
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,884
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,7.7.7,Principios y Valores,455
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,8.8.8,Unión Porteña Libertaria,170
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Lista,9.9.9,Movimiento Plural,29
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Blanco,BLC,Voto en BLANCO,569
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Especial,NUL,Votos NULOS,24
DIP,CABA.13.41,Localidad,Colegiales,Comuna 13,30817,28,58.3632,100,30845,2025-05-18 19:45:01,Especial,REC,Votos RECURRIDOS,4
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,379
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,4109
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,11.11.11,El Movimiento,130
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,12.12.12,Frente Patriota Federal,177
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,13.13.13,La Izquierda en la Ciudad,344
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,14.14.14,La Libertad Avanza,45013
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,15.15.15,Seamos Libres,354
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,16.16.16,Unión del Centro Democrático,3517
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,1419
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,2.2.2,Buenos Aires Primero,26678
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,3.3.3,Volvamos Buenos Aires,10036
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,4.4.4,Es Ahora Buenos Aires,26301
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,5.5.5,Evolución,2969
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,2986
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,7.7.7,Principios y Valores,1529
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,8.8.8,Unión Porteña Libertaria,632
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Lista,9.9.9,Movimiento Plural,109
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Blanco,BLC,Voto en BLANCO,2010
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,11
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Especial,NUL,Votos NULOS,78
DIP,CABA.14.42,Localidad,Palermo,Comuna 14,128692,101,52.5685,100,128793,2025-05-18 20:35:01,Especial,REC,Votos RECURRIDOS,12
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,103
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,311
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,11.11.11,El Movimiento,41
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,12.12.12,Frente Patriota Federal,17
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,13.13.13,La Izquierda en la Ciudad,68
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,14.14.14,La Libertad Avanza,3921
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,15.15.15,Seamos Libres,133
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,16.16.16,Unión del Centro Democrático,370
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,232
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,2.2.2,Buenos Aires Primero,1983
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,3.3.3,Volvamos Buenos Aires,1395
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,4.4.4,Es Ahora Buenos Aires,5549
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,5.5.5,Evolución,411
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,654
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,7.7.7,Principios y Valores,357
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,8.8.8,Unión Porteña Libertaria,106
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Lista,9.9.9,Movimiento Plural,18
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Blanco,BLC,Voto en BLANCO,351
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Especial,NUL,Votos NULOS,19
DIP,CABA.15.43,Localidad,Chacarita,Comuna 15,16020,20,53.289,100,16040,2025-05-18 20:05:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,218
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,1317
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,11.11.11,El Movimiento,92
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,12.12.12,Frente Patriota Federal,60
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,13.13.13,La Izquierda en la Ciudad,222
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,14.14.14,La Libertad Avanza,13069
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,15.15.15,Seamos Libres,232
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,16.16.16,Unión del Centro Democrático,1063
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,787
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,2.2.2,Buenos Aires Primero,6952
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,3.3.3,Volvamos Buenos Aires,3995
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,4.4.4,Es Ahora Buenos Aires,15401
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,5.5.5,Evolución,1564
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1915
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,7.7.7,Principios y Valores,1003
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,8.8.8,Unión Porteña Libertaria,236
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Lista,9.9.9,Movimiento Plural,51
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Blanco,BLC,Voto en BLANCO,988
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,2
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Especial,NUL,Votos NULOS,30
DIP,CABA.15.44,Localidad,Villa Crespo,Comuna 15,49165,37,56.4566,100,49202,2025-05-18 20:30:01,Especial,REC,Votos RECURRIDOS,5
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,37
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,198
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,11.11.11,El Movimiento,30
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,12.12.12,Frente Patriota Federal,15
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,13.13.13,La Izquierda en la Ciudad,55
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,14.14.14,La Libertad Avanza,2754
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,15.15.15,Seamos Libres,64
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,16.16.16,Unión del Centro Democrático,233
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,240
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,2.2.2,Buenos Aires Primero,1135
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,3.3.3,Volvamos Buenos Aires,849
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,4.4.4,Es Ahora Buenos Aires,3579
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,5.5.5,Evolución,215
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,430
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,7.7.7,Principios y Valores,250
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,8.8.8,Unión Porteña Libertaria,79
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Lista,9.9.9,Movimiento Plural,16
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Blanco,BLC,Voto en BLANCO,230
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Especial,NUL,Votos NULOS,8
DIP,CABA.15.45,Localidad,Paternal,Comuna 15,10409,9,52.2205,100,10418,2025-05-18 19:30:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,61
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,340
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,11.11.11,El Movimiento,25
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,12.12.12,Frente Patriota Federal,20
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,13.13.13,La Izquierda en la Ciudad,47
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,14.14.14,La Libertad Avanza,3593
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,15.15.15,Seamos Libres,63
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,16.16.16,Unión del Centro Democrático,296
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,243
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,2.2.2,Buenos Aires Primero,2033
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,3.3.3,Volvamos Buenos Aires,1104
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,4.4.4,Es Ahora Buenos Aires,3949
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,5.5.5,Evolución,278
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,506
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,7.7.7,Principios y Valores,248
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,8.8.8,Unión Porteña Libertaria,77
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Lista,9.9.9,Movimiento Plural,7
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Blanco,BLC,Voto en BLANCO,228
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,2
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Especial,NUL,Votos NULOS,11
DIP,CABA.15.46,Localidad,Villa Ortuzar,Comuna 15,13118,13,57.7186,100,13131,2025-05-18 20:05:01,Especial,REC,Votos RECURRIDOS,0
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,21
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,269
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,11.11.11,El Movimiento,5
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,12.12.12,Frente Patriota Federal,7
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,13.13.13,La Izquierda en la Ciudad,32
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,14.14.14,La Libertad Avanza,2543
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,15.15.15,Seamos Libres,33
